GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
1950377550,Connect4,7,GAME_OVER,16,1,2,542,osla,1.0,-1.0,Random,1,osla,1,2,2,Random,Random,osla,1
-389679841,Connect4,8,GAME_OVER,17,0,2,543,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
-1652369011,Connect4,8,GAME_OVER,17,0,2,544,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
649728961,Connect4,10,GAME_OVER,21,0,2,545,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
1939385821,Connect4,6,GAME_OVER,14,1,2,546,osla,1.0,-1.0,Random,1,osla,1,2,2,Random,Random,osla,1
-765151654,Connect4,9,GAME_OVER,19,0,2,547,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
-382843140,Connect4,11,GAME_OVER,23,0,2,548,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
1616233144,Connect4,10,GAME_OVER,21,0,2,549,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
-1825767405,Connect4,11,GAME_OVER,23,0,2,550,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
-1681345762,Connect4,12,GAME_OVER,25,0,2,551,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
-1466223696,Connect4,10,GAME_OVER,21,0,2,552,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
-898042700,Connect4,3,GAME_OVER,7,0,2,553,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
-622095176,Connect4,15,GAME_OVER,31,0,2,554,osla,-1.0,1.0,Random,2,osla,2,1,1,Random,Random,osla,0
-1621553363,Connect4,14,GAME_OVER,30,1,2,555,osla,1.0,-1.0,Random,1,osla,1,2,2,Random,Random,osla,1
