GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
-623671941,DotsAndBoxes,0,GAME_OVER,82,48,2,691,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
187674316,DotsAndBoxes,0,GAME_OVER,82,49,2,692,osla,3.0,32.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
834216199,DotsAndBoxes,0,GAME_OVER,82,49,2,693,osla,10.0,25.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1921493154,DotsAndBoxes,0,GAME_OVER,82,47,2,694,osla,6.0,29.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
174782146,DotsAndBoxes,0,GAME_OVER,82,47,2,695,osla,10.0,25.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-87646011,DotsAndBoxes,0,GAME_OVER,82,48,2,696,osla,9.0,26.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1609617282,DotsAndBoxes,0,GAME_OVER,82,48,2,697,osla,3.0,32.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1760171303,DotsAndBoxes,0,GAME_OVER,82,48,2,698,osla,3.0,32.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-141553145,DotsAndBoxes,0,GAME_OVER,82,47,2,699,osla,5.0,30.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
1449143091,DotsAndBoxes,0,GAME_OVER,82,47,2,700,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-954296662,DotsAndBoxes,0,GAME_OVER,82,47,2,701,osla,7.0,28.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-255868503,DotsAndBoxes,0,GAME_OVER,82,47,2,702,osla,12.0,23.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-116635895,DotsAndBoxes,0,GAME_OVER,82,47,2,703,osla,5.0,30.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
-1898534082,DotsAndBoxes,0,GAME_OVER,82,49,2,704,osla,9.0,26.0,BasicMCTS,2,osla,2,1,1,BasicMCTS,BasicMCTS,osla,0
