GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
-619666105,Connect4,6,GAME_OVER,14,1,2,36,Random,1.0,-1.0,RMHC,1,Random,1,2,2,RMHC,RMHC,Random,1
503938916,Connect4,9,GAME_OVER,20,1,2,37,Random,1.0,-1.0,RMHC,1,Random,1,2,2,RMHC,RMHC,Random,1
-428737539,Connect4,5,GAME_OVER,12,1,2,38,Random,1.0,-1.0,RMHC,1,Random,1,2,2,RMHC,RMHC,Random,1
-1745970416,Connect4,4,GAME_OVER,9,0,2,39,Random,-1.0,1.0,RMHC,2,Random,2,1,1,RMHC,RMHC,Random,0
-1436161366,Connect4,6,GAME_OVER,13,0,2,40,Random,-1.0,1.0,RMHC,2,Random,2,1,1,RMHC,RMHC,Random,0
-1151041315,Connect4,5,GAME_OVER,12,1,2,41,Random,1.0,-1.0,RMHC,1,Random,1,2,2,RMHC,RMHC,Random,1
346665430,Connect4,5,GAME_OVER,12,1,2,42,Random,1.0,-1.0,SuperOSLA,1,Random,1,2,2,SuperOSLA,SuperOSLA,Random,1
879079583,Connect4,6,GAME_OVER,13,0,2,43,Random,-1.0,1.0,SuperOSLA,2,Random,2,1,1,SuperOSLA,SuperOSLA,Random,0
-619666105,Connect4,11,GAME_OVER,24,1,2,44,Random,1.0,-1.0,SuperOSLA,1,Random,1,2,2,SuperOSLA,SuperOSLA,Random,1
503938916,Connect4,5,GAME_OVER,12,1,2,45,Random,1.0,-1.0,SuperOSLA,1,Random,1,2,2,SuperOSLA,SuperOSLA,Random,1
-428737539,Connect4,12,GAME_OVER,25,0,2,46,Random,-1.0,1.0,SuperOSLA,2,Random,2,1,1,SuperOSLA,SuperOSLA,Random,0
-1745970416,Connect4,8,GAME_OVER,18,1,2,47,Random,1.0,-1.0,SuperOSLA,1,Random,1,2,2,SuperOSLA,SuperOSLA,Random,1
-1436161366,Connect4,11,GAME_OVER,24,1,2,48,Random,1.0,-1.0,SuperOSLA,1,Random,1,2,2,SuperOSLA,SuperOSLA,Random,1
-1151041315,Connect4,6,GAME_OVER,13,0,2,49,Random,-1.0,1.0,SuperOSLA,2,Random,2,1,1,SuperOSLA,SuperOSLA,Random,0
346665430,Connect4,3,GAME_OVER,8,1,2,50,RMHC,1.0,-1.0,BasicMCTS,1,RMHC,1,2,2,BasicMCTS,BasicMCTS,RMHC,1
879079583,Connect4,3,GAME_OVER,8,1,2,51,RMHC,1.0,-1.0,BasicMCTS,1,RMHC,1,2,2,BasicMCTS,BasicMCTS,RMHC,1
-619666105,Connect4,3,GAME_OVER,8,1,2,52,RMHC,1.0,-1.0,BasicMCTS,1,RMHC,1,2,2,BasicMCTS,BasicMCTS,RMHC,1
503938916,Connect4,3,GAME_OVER,8,1,2,53,RMHC,1.0,-1.0,BasicMCTS,1,RMHC,1,2,2,BasicMCTS,BasicMCTS,RMHC,1
-428737539,Connect4,5,GAME_OVER,12,1,2,54,RMHC,1.0,-1.0,BasicMCTS,1,RMHC,1,2,2,BasicMCTS,BasicMCTS,RMHC,1
-1745970416,Connect4,4,GAME_OVER,10,1,2,55,RMHC,1.0,-1.0,BasicMCTS,1,RMHC,1,2,2,BasicMCTS,BasicMCTS,RMHC,1
-1436161366,Connect4,3,GAME_OVER,8,1,2,56,RMHC,1.0,-1.0,BasicMCTS,1,RMHC,1,2,2,BasicMCTS,BasicMCTS,RMHC,1
-1151041315,Connect4,3,GAME_OVER,8,1,2,57,RMHC,1.0,-1.0,BasicMCTS,1,RMHC,1,2,2,BasicMCTS,BasicMCTS,RMHC,1
346665430,Connect4,6,GAME_OVER,13,0,2,58,RMHC,-1.0,1.0,Random,2,RMHC,2,1,1,Random,Random,RMHC,0
